city,tiff_file,mask_file
Bekasi Kota,dataset/urban_patches/urban_LC81220642019254LGN00_Bekasi Kota_1_patch.tiff,dataset/urban_masks/urban_LC81220642019254LGN00_Bekasi Kota_1_mask.tiff
Bekasi Kota,dataset/urban_patches/urban_LC81220642019254LGN00_Bekasi Kota_3_patch.tiff,dataset/urban_masks/urban_LC81220642019254LGN00_Bekasi Kota_3_mask.tiff
Bekasi,dataset/urban_patches/urban_LC81220642019254LGN00_Bekasi_0_patch.tiff,dataset/urban_masks/urban_LC81220642019254LGN00_Bekasi_0_mask.tiff
Bekasi,dataset/urban_patches/urban_LC81220642019254LGN00_Bekasi_2_patch.tiff,dataset/urban_masks/urban_LC81220642019254LGN00_Bekasi_2_mask.tiff
Depok,dataset/urban_patches/urban_LC81220642019254LGN00_Depok_3_patch.tiff,dataset/urban_masks/urban_LC81220642019254LGN00_Depok_3_mask.tiff
Depok,dataset/urban_patches/urban_LC81220652019222LGN00_Depok_0_patch.tiff,dataset/urban_masks/urban_LC81220652019222LGN00_Depok_0_mask.tiff
Depok,dataset/urban_patches/urban_LC81220652019222LGN00_Depok_1_patch.tiff,dataset/urban_masks/urban_LC81220652019222LGN00_Depok_1_mask.tiff
Depok,dataset/urban_patches/urban_LC81220652019222LGN00_Depok_3_patch.tiff,dataset/urban_masks/urban_LC81220652019222LGN00_Depok_3_mask.tiff
Depok,dataset/urban_patches/urban_LC81220652019238LGN00_Depok_3_patch.tiff,dataset/urban_masks/urban_LC81220652019238LGN00_Depok_3_mask.tiff
Langfang,dataset/urban_patches/urban_LC81230322019261LGN00_Langfang_1_patch.tiff,dataset/urban_masks/urban_LC81230322019261LGN00_Langfang_1_mask.tiff
Baoding,dataset/urban_patches/urban_LC81230332019213LGN00_Baoding_0_patch.tiff,dataset/urban_masks/urban_LC81230332019213LGN00_Baoding_0_mask.tiff
Baoding,dataset/urban_patches/urban_LC81230332019213LGN00_Baoding_2_patch.tiff,dataset/urban_masks/urban_LC81230332019213LGN00_Baoding_2_mask.tiff
Baoding,dataset/urban_patches/urban_LC81230332019213LGN00_Baoding_3_patch.tiff,dataset/urban_masks/urban_LC81230332019213LGN00_Baoding_3_mask.tiff
Cangzhou,dataset/urban_patches/urban_LC81230332019213LGN00_Cangzhou_2_patch.tiff,dataset/urban_masks/urban_LC81230332019213LGN00_Cangzhou_2_mask.tiff
Tianjin,dataset/urban_patches/urban_LC81230332019213LGN00_Tianjin_0_patch.tiff,dataset/urban_masks/urban_LC81230332019213LGN00_Tianjin_0_mask.tiff
Baoding,dataset/urban_patches/urban_LC81230332019229LGN00_Baoding_0_patch.tiff,dataset/urban_masks/urban_LC81230332019229LGN00_Baoding_0_mask.tiff
Baoding,dataset/urban_patches/urban_LC81230332019229LGN00_Baoding_2_patch.tiff,dataset/urban_masks/urban_LC81230332019229LGN00_Baoding_2_mask.tiff
Baoding,dataset/urban_patches/urban_LC81230332019229LGN00_Baoding_3_patch.tiff,dataset/urban_masks/urban_LC81230332019229LGN00_Baoding_3_mask.tiff
Cangzhou,dataset/urban_patches/urban_LC81230332019229LGN00_Cangzhou_1_patch.tiff,dataset/urban_masks/urban_LC81230332019229LGN00_Cangzhou_1_mask.tiff
Cangzhou,dataset/urban_patches/urban_LC81230332019229LGN00_Cangzhou_2_patch.tiff,dataset/urban_masks/urban_LC81230332019229LGN00_Cangzhou_2_mask.tiff
Langfang,dataset/urban_patches/urban_LC81230332019229LGN00_Langfang_2_patch.tiff,dataset/urban_masks/urban_LC81230332019229LGN00_Langfang_2_mask.tiff
Tianjin,dataset/urban_patches/urban_LC81230332019229LGN00_Tianjin_0_patch.tiff,dataset/urban_masks/urban_LC81230332019229LGN00_Tianjin_0_mask.tiff
Baoding,dataset/urban_patches/urban_LC81230332019245LGN00_Baoding_2_patch.tiff,dataset/urban_masks/urban_LC81230332019245LGN00_Baoding_2_mask.tiff
Cangzhou,dataset/urban_patches/urban_LC81230332019245LGN00_Cangzhou_0_patch.tiff,dataset/urban_masks/urban_LC81230332019245LGN00_Cangzhou_0_mask.tiff
Baoding,dataset/urban_patches/urban_LC81230332019261LGN00_Baoding_0_patch.tiff,dataset/urban_masks/urban_LC81230332019261LGN00_Baoding_0_mask.tiff
Baoding,dataset/urban_patches/urban_LC81230332019261LGN00_Baoding_1_patch.tiff,dataset/urban_masks/urban_LC81230332019261LGN00_Baoding_1_mask.tiff
Baoding,dataset/urban_patches/urban_LC81230332019261LGN00_Baoding_2_patch.tiff,dataset/urban_masks/urban_LC81230332019261LGN00_Baoding_2_mask.tiff
Baoding,dataset/urban_patches/urban_LC81230332019261LGN00_Baoding_3_patch.tiff,dataset/urban_masks/urban_LC81230332019261LGN00_Baoding_3_mask.tiff
Cangzhou,dataset/urban_patches/urban_LC81230332019261LGN00_Cangzhou_1_patch.tiff,dataset/urban_masks/urban_LC81230332019261LGN00_Cangzhou_1_mask.tiff
Langfang,dataset/urban_patches/urban_LC81230332019261LGN00_Langfang_2_patch.tiff,dataset/urban_masks/urban_LC81230332019261LGN00_Langfang_2_mask.tiff
Tianjin,dataset/urban_patches/urban_LC81230332019261LGN00_Tianjin_3_patch.tiff,dataset/urban_masks/urban_LC81230332019261LGN00_Tianjin_3_mask.tiff
Dezhou,dataset/urban_patches/urban_LC81230342019261LGN00_Dezhou_3_patch.tiff,dataset/urban_masks/urban_LC81230342019261LGN00_Dezhou_3_mask.tiff
Bozhou,dataset/urban_patches/urban_LC81230362019213LGN00_Bozhou_3_patch.tiff,dataset/urban_masks/urban_LC81230362019213LGN00_Bozhou_3_mask.tiff
Heze,dataset/urban_patches/urban_LC81230362019229LGN00_Heze_0_patch.tiff,dataset/urban_masks/urban_LC81230362019229LGN00_Heze_0_mask.tiff
Jiangguanchi,dataset/urban_patches/urban_LC81230362019261LGN00_Jiangguanchi_1_patch.tiff,dataset/urban_masks/urban_LC81230362019261LGN00_Jiangguanchi_1_mask.tiff
Luohe,dataset/urban_patches/urban_LC81230372019213LGN00_Luohe_1_patch.tiff,dataset/urban_masks/urban_LC81230372019213LGN00_Luohe_1_mask.tiff
Luohe,dataset/urban_patches/urban_LC81230372019213LGN00_Luohe_2_patch.tiff,dataset/urban_masks/urban_LC81230372019213LGN00_Luohe_2_mask.tiff
Luohe,dataset/urban_patches/urban_LC81230372019213LGN00_Luohe_3_patch.tiff,dataset/urban_masks/urban_LC81230372019213LGN00_Luohe_3_mask.tiff
Jiangguanchi,dataset/urban_patches/urban_LC81230372019229LGN00_Jiangguanchi_0_patch.tiff,dataset/urban_masks/urban_LC81230372019229LGN00_Jiangguanchi_0_mask.tiff
Xinyang,dataset/urban_patches/urban_LC81230382019213LGN00_Xinyang_1_patch.tiff,dataset/urban_masks/urban_LC81230382019213LGN00_Xinyang_1_mask.tiff
Xinyang,dataset/urban_patches/urban_LC81230382019213LGN00_Xinyang_2_patch.tiff,dataset/urban_masks/urban_LC81230382019213LGN00_Xinyang_2_mask.tiff
Huanggang,dataset/urban_patches/urban_LC81230392019213LGN00_Huanggang_2_patch.tiff,dataset/urban_masks/urban_LC81230392019213LGN00_Huanggang_2_mask.tiff
Xiaoganzhan,dataset/urban_patches/urban_LC81230392019213LGN00_Xiaoganzhan_2_patch.tiff,dataset/urban_masks/urban_LC81230392019213LGN00_Xiaoganzhan_2_mask.tiff
Wuhan,dataset/urban_patches/urban_LC81230392019229LGN00_Wuhan_0_patch.tiff,dataset/urban_masks/urban_LC81230392019229LGN00_Wuhan_0_mask.tiff
Wuhan,dataset/urban_patches/urban_LC81230392019229LGN00_Wuhan_3_patch.tiff,dataset/urban_masks/urban_LC81230392019229LGN00_Wuhan_3_mask.tiff
Xiaoganzhan,dataset/urban_patches/urban_LC81230392019245LGN00_Xiaoganzhan_2_patch.tiff,dataset/urban_masks/urban_LC81230392019245LGN00_Xiaoganzhan_2_mask.tiff
Hengyang,dataset/urban_patches/urban_LC81230412019229LGN00_Hengyang_0_patch.tiff,dataset/urban_masks/urban_LC81230412019229LGN00_Hengyang_0_mask.tiff
Hengyang,dataset/urban_patches/urban_LC81230412019229LGN00_Hengyang_2_patch.tiff,dataset/urban_masks/urban_LC81230412019229LGN00_Hengyang_2_mask.tiff
Chenzhou,dataset/urban_patches/urban_LC81230422019229LGN00_Chenzhou_0_patch.tiff,dataset/urban_masks/urban_LC81230422019229LGN00_Chenzhou_0_mask.tiff
Chenzhou,dataset/urban_patches/urban_LC81230422019229LGN00_Chenzhou_1_patch.tiff,dataset/urban_masks/urban_LC81230422019229LGN00_Chenzhou_1_mask.tiff
Hengyang,dataset/urban_patches/urban_LC81230422019229LGN00_Hengyang_2_patch.tiff,dataset/urban_masks/urban_LC81230422019229LGN00_Hengyang_2_mask.tiff
Zhaoqing,dataset/urban_patches/urban_LC81230442019229LGN00_Zhaoqing_0_patch.tiff,dataset/urban_masks/urban_LC81230442019229LGN00_Zhaoqing_0_mask.tiff
Zhaoqing,dataset/urban_patches/urban_LC81230442019229LGN00_Zhaoqing_1_patch.tiff,dataset/urban_masks/urban_LC81230442019229LGN00_Zhaoqing_1_mask.tiff
Zhangjiakou,dataset/urban_patches/urban_LC81240322019220LGN00_Zhangjiakou_1_patch.tiff,dataset/urban_masks/urban_LC81240322019220LGN00_Zhangjiakou_1_mask.tiff
Zhangjiakou,dataset/urban_patches/urban_LC81240322019236LGN00_Zhangjiakou_0_patch.tiff,dataset/urban_masks/urban_LC81240322019236LGN00_Zhangjiakou_0_mask.tiff
Zhangjiakou,dataset/urban_patches/urban_LC81240322019268LGN00_Zhangjiakou_0_patch.tiff,dataset/urban_masks/urban_LC81240322019268LGN00_Zhangjiakou_0_mask.tiff
Shijiazhuang,dataset/urban_patches/urban_LC81240332019252LGN00_Shijiazhuang_2_patch.tiff,dataset/urban_masks/urban_LC81240332019252LGN00_Shijiazhuang_2_mask.tiff
Baoding,dataset/urban_patches/urban_LC81240332019268LGN00_Baoding_2_patch.tiff,dataset/urban_masks/urban_LC81240332019268LGN00_Baoding_2_mask.tiff
Shijiazhuang,dataset/urban_patches/urban_LC81240342019268LGN00_Shijiazhuang_2_patch.tiff,dataset/urban_masks/urban_LC81240342019268LGN00_Shijiazhuang_2_mask.tiff
Handan,dataset/urban_patches/urban_LC81240352019220LGN00_Handan_1_patch.tiff,dataset/urban_masks/urban_LC81240352019220LGN00_Handan_1_mask.tiff
Handan,dataset/urban_patches/urban_LC81240352019220LGN00_Handan_2_patch.tiff,dataset/urban_masks/urban_LC81240352019220LGN00_Handan_2_mask.tiff
Nangandao,dataset/urban_patches/urban_LC81240352019220LGN00_Nangandao_0_patch.tiff,dataset/urban_masks/urban_LC81240352019220LGN00_Nangandao_0_mask.tiff
Luoyang,dataset/urban_patches/urban_LC81240362019220LGN00_Luoyang_1_patch.tiff,dataset/urban_masks/urban_LC81240362019220LGN00_Luoyang_1_mask.tiff
Luoyang,dataset/urban_patches/urban_LC81240362019220LGN00_Luoyang_3_patch.tiff,dataset/urban_masks/urban_LC81240362019220LGN00_Luoyang_3_mask.tiff
Nangandao,dataset/urban_patches/urban_LC81240362019220LGN00_Nangandao_3_patch.tiff,dataset/urban_masks/urban_LC81240362019220LGN00_Nangandao_3_mask.tiff
Pingdingshan,dataset/urban_patches/urban_LC81240362019220LGN00_Pingdingshan_1_patch.tiff,dataset/urban_masks/urban_LC81240362019220LGN00_Pingdingshan_1_mask.tiff
Huanglongsi,dataset/urban_patches/urban_LC81240362019236LGN00_Huanglongsi_0_patch.tiff,dataset/urban_masks/urban_LC81240362019236LGN00_Huanglongsi_0_mask.tiff
Pingdingshan,dataset/urban_patches/urban_LC81240362019236LGN00_Pingdingshan_2_patch.tiff,dataset/urban_masks/urban_LC81240362019236LGN00_Pingdingshan_2_mask.tiff
Zhengzhou,dataset/urban_patches/urban_LC81240362019236LGN00_Zhengzhou_3_patch.tiff,dataset/urban_masks/urban_LC81240362019236LGN00_Zhengzhou_3_mask.tiff
Huanglongsi,dataset/urban_patches/urban_LC81240362019252LGN00_Huanglongsi_0_patch.tiff,dataset/urban_masks/urban_LC81240362019252LGN00_Huanglongsi_0_mask.tiff
Huanglongsi,dataset/urban_patches/urban_LC81240362019252LGN00_Huanglongsi_2_patch.tiff,dataset/urban_masks/urban_LC81240362019252LGN00_Huanglongsi_2_mask.tiff
Pingdingshan,dataset/urban_patches/urban_LC81240362019252LGN00_Pingdingshan_2_patch.tiff,dataset/urban_masks/urban_LC81240362019252LGN00_Pingdingshan_2_mask.tiff
Jiangguanchi,dataset/urban_patches/urban_LC81240362019268LGN00_Jiangguanchi_0_patch.tiff,dataset/urban_masks/urban_LC81240362019268LGN00_Jiangguanchi_0_mask.tiff
Pingdingshan,dataset/urban_patches/urban_LC81240362019268LGN00_Pingdingshan_2_patch.tiff,dataset/urban_masks/urban_LC81240362019268LGN00_Pingdingshan_2_mask.tiff
Pingdingshan,dataset/urban_patches/urban_LC81240372019220LGN00_Pingdingshan_3_patch.tiff,dataset/urban_masks/urban_LC81240372019220LGN00_Pingdingshan_3_mask.tiff
Zhumadian,dataset/urban_patches/urban_LC81240372019236LGN00_Zhumadian_1_patch.tiff,dataset/urban_masks/urban_LC81240372019236LGN00_Zhumadian_1_mask.tiff
Zhumadian,dataset/urban_patches/urban_LC81240372019236LGN00_Zhumadian_3_patch.tiff,dataset/urban_masks/urban_LC81240372019236LGN00_Zhumadian_3_mask.tiff
Pingdingshan,dataset/urban_patches/urban_LC81240372019252LGN00_Pingdingshan_2_patch.tiff,dataset/urban_masks/urban_LC81240372019252LGN00_Pingdingshan_2_mask.tiff
Yiyang,dataset/urban_patches/urban_LC81240402019236LGN00_Yiyang_2_patch.tiff,dataset/urban_masks/urban_LC81240402019236LGN00_Yiyang_2_mask.tiff
Changde,dataset/urban_patches/urban_LC81240402019252LGN00_Changde_1_patch.tiff,dataset/urban_masks/urban_LC81240402019252LGN00_Changde_1_mask.tiff
Yiyang,dataset/urban_patches/urban_LC81240402019252LGN00_Yiyang_2_patch.tiff,dataset/urban_masks/urban_LC81240402019252LGN00_Yiyang_2_mask.tiff
Shaoyang,dataset/urban_patches/urban_LC81240412019236LGN00_Shaoyang_2_patch.tiff,dataset/urban_masks/urban_LC81240412019236LGN00_Shaoyang_2_mask.tiff
Shaoyang,dataset/urban_patches/urban_LC81240412019268LGN00_Shaoyang_1_patch.tiff,dataset/urban_masks/urban_LC81240412019268LGN00_Shaoyang_1_mask.tiff
Hezhou,dataset/urban_patches/urban_LC81240432019236LGN00_Hezhou_1_patch.tiff,dataset/urban_masks/urban_LC81240432019236LGN00_Hezhou_1_mask.tiff
Wuzhou,dataset/urban_patches/urban_LC81240442019252LGN00_Wuzhou_3_patch.tiff,dataset/urban_masks/urban_LC81240442019252LGN00_Wuzhou_3_mask.tiff
Zhanjiang,dataset/urban_patches/urban_LC81240452019236LGN00_Zhanjiang_1_patch.tiff,dataset/urban_masks/urban_LC81240452019236LGN00_Zhanjiang_1_mask.tiff
Zhanjiang,dataset/urban_patches/urban_LC81240452019268LGN00_Zhanjiang_0_patch.tiff,dataset/urban_masks/urban_LC81240452019268LGN00_Zhanjiang_0_mask.tiff
Haikou,dataset/urban_patches/urban_LC81240462019252LGN00_Haikou_0_patch.tiff,dataset/urban_masks/urban_LC81240462019252LGN00_Haikou_0_mask.tiff
Zhangjiakou,dataset/urban_patches/urban_LC81250312019243LGN00_Zhangjiakou_1_patch.tiff,dataset/urban_masks/urban_LC81250312019243LGN00_Zhangjiakou_1_mask.tiff
Xiping,dataset/urban_patches/urban_LC81250322019243LGN00_Xiping_2_patch.tiff,dataset/urban_masks/urban_LC81250322019243LGN00_Xiping_2_mask.tiff
Shuozhou,dataset/urban_patches/urban_LC81250332019227LGN00_Shuozhou_1_patch.tiff,dataset/urban_masks/urban_LC81250332019227LGN00_Shuozhou_1_mask.tiff
Shuozhou,dataset/urban_patches/urban_LC81250332019227LGN00_Shuozhou_2_patch.tiff,dataset/urban_masks/urban_LC81250332019227LGN00_Shuozhou_2_mask.tiff
Xinzhou,dataset/urban_patches/urban_LC81250332019227LGN00_Xinzhou_2_patch.tiff,dataset/urban_masks/urban_LC81250332019227LGN00_Xinzhou_2_mask.tiff
Shuozhou,dataset/urban_patches/urban_LC81250332019243LGN00_Shuozhou_0_patch.tiff,dataset/urban_masks/urban_LC81250332019243LGN00_Shuozhou_0_mask.tiff
Shuozhou,dataset/urban_patches/urban_LC81250332019243LGN00_Shuozhou_3_patch.tiff,dataset/urban_masks/urban_LC81250332019243LGN00_Shuozhou_3_mask.tiff
Xinzhou,dataset/urban_patches/urban_LC81250332019243LGN00_Xinzhou_1_patch.tiff,dataset/urban_masks/urban_LC81250332019243LGN00_Xinzhou_1_mask.tiff
Xinzhou,dataset/urban_patches/urban_LC81250332019243LGN00_Xinzhou_3_patch.tiff,dataset/urban_masks/urban_LC81250332019243LGN00_Xinzhou_3_mask.tiff
Shuozhou,dataset/urban_patches/urban_LC81250332019259LGN00_Shuozhou_0_patch.tiff,dataset/urban_masks/urban_LC81250332019259LGN00_Shuozhou_0_mask.tiff
Shuozhou,dataset/urban_patches/urban_LC81250332019259LGN00_Shuozhou_3_patch.tiff,dataset/urban_masks/urban_LC81250332019259LGN00_Shuozhou_3_mask.tiff
Xinzhou,dataset/urban_patches/urban_LC81250332019259LGN00_Xinzhou_0_patch.tiff,dataset/urban_masks/urban_LC81250332019259LGN00_Xinzhou_0_mask.tiff
Taiyuan,dataset/urban_patches/urban_LC81250342019259LGN00_Taiyuan_2_patch.tiff,dataset/urban_masks/urban_LC81250342019259LGN00_Taiyuan_2_mask.tiff
Jincheng,dataset/urban_patches/urban_LC81250352019227LGN00_Jincheng_3_patch.tiff,dataset/urban_masks/urban_LC81250352019227LGN00_Jincheng_3_mask.tiff
Linfen,dataset/urban_patches/urban_LC81250352019227LGN00_Linfen_3_patch.tiff,dataset/urban_masks/urban_LC81250352019227LGN00_Linfen_3_mask.tiff
Linfen,dataset/urban_patches/urban_LC81250352019259LGN00_Linfen_3_patch.tiff,dataset/urban_masks/urban_LC81250352019259LGN00_Linfen_3_mask.tiff
Sanmenxia,dataset/urban_patches/urban_LC81250362019227LGN00_Sanmenxia_0_patch.tiff,dataset/urban_masks/urban_LC81250362019227LGN00_Sanmenxia_0_mask.tiff
Sanmenxia,dataset/urban_patches/urban_LC81250362019227LGN00_Sanmenxia_1_patch.tiff,dataset/urban_masks/urban_LC81250362019227LGN00_Sanmenxia_1_mask.tiff
Luoyang,dataset/urban_patches/urban_LC81250362019243LGN00_Luoyang_1_patch.tiff,dataset/urban_masks/urban_LC81250362019243LGN00_Luoyang_1_mask.tiff
Luoyang,dataset/urban_patches/urban_LC81250362019243LGN00_Luoyang_2_patch.tiff,dataset/urban_masks/urban_LC81250362019243LGN00_Luoyang_2_mask.tiff
Luoyang,dataset/urban_patches/urban_LC81250362019243LGN00_Luoyang_3_patch.tiff,dataset/urban_masks/urban_LC81250362019243LGN00_Luoyang_3_mask.tiff
Luoyang,dataset/urban_patches/urban_LC81250362019259LGN00_Luoyang_3_patch.tiff,dataset/urban_masks/urban_LC81250362019259LGN00_Luoyang_3_mask.tiff
Shiyan,dataset/urban_patches/urban_LC81250382019227LGN00_Shiyan_2_patch.tiff,dataset/urban_masks/urban_LC81250382019227LGN00_Shiyan_2_mask.tiff
Xiaoxita,dataset/urban_patches/urban_LC81250392019227LGN00_Xiaoxita_0_patch.tiff,dataset/urban_masks/urban_LC81250392019227LGN00_Xiaoxita_0_mask.tiff
Xiaoxita,dataset/urban_patches/urban_LC81250392019227LGN00_Xiaoxita_1_patch.tiff,dataset/urban_masks/urban_LC81250392019227LGN00_Xiaoxita_1_mask.tiff
Laibin,dataset/urban_patches/urban_LC81250432019227LGN00_Laibin_1_patch.tiff,dataset/urban_masks/urban_LC81250432019227LGN00_Laibin_1_mask.tiff
Laibin,dataset/urban_patches/urban_LC81250442019259LGN00_Laibin_0_patch.tiff,dataset/urban_masks/urban_LC81250442019259LGN00_Laibin_0_mask.tiff
Qinzhou,dataset/urban_patches/urban_LC81250452019259LGN00_Qinzhou_0_patch.tiff,dataset/urban_masks/urban_LC81250452019259LGN00_Qinzhou_0_mask.tiff
Ho Chi Minh City,dataset/urban_patches/urban_LC81250522019227LGN00_Ho Chi Minh City_0_patch.tiff,dataset/urban_masks/urban_LC81250522019227LGN00_Ho Chi Minh City_0_mask.tiff
Ho Chi Minh City,dataset/urban_patches/urban_LC81250522019227LGN00_Ho Chi Minh City_1_patch.tiff,dataset/urban_masks/urban_LC81250522019227LGN00_Ho Chi Minh City_1_mask.tiff
Ho Chi Minh City,dataset/urban_patches/urban_LC81250522019227LGN00_Ho Chi Minh City_2_patch.tiff,dataset/urban_masks/urban_LC81250522019227LGN00_Ho Chi Minh City_2_mask.tiff
Ho Chi Minh City,dataset/urban_patches/urban_LC81250522019227LGN00_Ho Chi Minh City_3_patch.tiff,dataset/urban_masks/urban_LC81250522019227LGN00_Ho Chi Minh City_3_mask.tiff
Shuozhou,dataset/urban_patches/urban_LC81260332019218LGN00_Shuozhou_3_patch.tiff,dataset/urban_masks/urban_LC81260332019218LGN00_Shuozhou_3_mask.tiff
Weinan,dataset/urban_patches/urban_LC81260362019250LGN00_Weinan_2_patch.tiff,dataset/urban_masks/urban_LC81260362019250LGN00_Weinan_2_mask.tiff
Yuncheng,dataset/urban_patches/urban_LC81260362019250LGN00_Yuncheng_1_patch.tiff,dataset/urban_masks/urban_LC81260362019250LGN00_Yuncheng_1_mask.tiff
Yuncheng,dataset/urban_patches/urban_LC81260362019250LGN00_Yuncheng_3_patch.tiff,dataset/urban_masks/urban_LC81260362019250LGN00_Yuncheng_3_mask.tiff
Ankang,dataset/urban_patches/urban_LC81260372019266LGN00_Ankang_2_patch.tiff,dataset/urban_masks/urban_LC81260372019266LGN00_Ankang_2_mask.tiff
Tongren,dataset/urban_patches/urban_LC81260412019250LGN00_Tongren_1_patch.tiff,dataset/urban_masks/urban_LC81260412019250LGN00_Tongren_1_mask.tiff
Chongzuo,dataset/urban_patches/urban_LC81260442019218LGN00_Chongzuo_0_patch.tiff,dataset/urban_masks/urban_LC81260442019218LGN00_Chongzuo_0_mask.tiff
Chongzuo,dataset/urban_patches/urban_LC81260442019218LGN00_Chongzuo_1_patch.tiff,dataset/urban_masks/urban_LC81260442019218LGN00_Chongzuo_1_mask.tiff
Chongzuo,dataset/urban_patches/urban_LC81260442019218LGN00_Chongzuo_2_patch.tiff,dataset/urban_masks/urban_LC81260442019218LGN00_Chongzuo_2_mask.tiff
Chongzuo,dataset/urban_patches/urban_LC81260442019218LGN00_Chongzuo_3_patch.tiff,dataset/urban_masks/urban_LC81260442019218LGN00_Chongzuo_3_mask.tiff
Chongzuo,dataset/urban_patches/urban_LC81260442019266LGN00_Chongzuo_0_patch.tiff,dataset/urban_masks/urban_LC81260442019266LGN00_Chongzuo_0_mask.tiff
Haiphong,dataset/urban_patches/urban_LC81260452019218LGN00_Haiphong_0_patch.tiff,dataset/urban_masks/urban_LC81260452019218LGN00_Haiphong_0_mask.tiff
Chongzuo,dataset/urban_patches/urban_LC81260452019250LGN00_Chongzuo_2_patch.tiff,dataset/urban_masks/urban_LC81260452019250LGN00_Chongzuo_2_mask.tiff
Haiphong,dataset/urban_patches/urban_LC81260452019266LGN00_Haiphong_2_patch.tiff,dataset/urban_masks/urban_LC81260452019266LGN00_Haiphong_2_mask.tiff
Haiphong,dataset/urban_patches/urban_LC81260452019266LGN00_Haiphong_3_patch.tiff,dataset/urban_masks/urban_LC81260452019266LGN00_Haiphong_3_mask.tiff
Haiphong,dataset/urban_patches/urban_LC81260462019218LGN00_Haiphong_0_patch.tiff,dataset/urban_masks/urban_LC81260462019218LGN00_Haiphong_0_mask.tiff
Haiphong,dataset/urban_patches/urban_LC81260462019218LGN00_Haiphong_1_patch.tiff,dataset/urban_masks/urban_LC81260462019218LGN00_Haiphong_1_mask.tiff
Hohhot,dataset/urban_patches/urban_LC81270312019257LGN00_Hohhot_2_patch.tiff,dataset/urban_masks/urban_LC81270312019257LGN00_Hohhot_2_mask.tiff
Hohhot,dataset/urban_patches/urban_LC81270312019257LGN00_Hohhot_3_patch.tiff,dataset/urban_masks/urban_LC81270312019257LGN00_Hohhot_3_mask.tiff
Baotou,dataset/urban_patches/urban_LC81270322019225LGN00_Baotou_0_patch.tiff,dataset/urban_masks/urban_LC81270322019225LGN00_Baotou_0_mask.tiff
Baotou,dataset/urban_patches/urban_LC81270322019225LGN00_Baotou_1_patch.tiff,dataset/urban_masks/urban_LC81270322019225LGN00_Baotou_1_mask.tiff
Baotou,dataset/urban_patches/urban_LC81270322019225LGN00_Baotou_2_patch.tiff,dataset/urban_masks/urban_LC81270322019225LGN00_Baotou_2_mask.tiff
Baotou,dataset/urban_patches/urban_LC81270322019225LGN00_Baotou_3_patch.tiff,dataset/urban_masks/urban_LC81270322019225LGN00_Baotou_3_mask.tiff
Hohhot,dataset/urban_patches/urban_LC81270322019225LGN00_Hohhot_2_patch.tiff,dataset/urban_masks/urban_LC81270322019225LGN00_Hohhot_2_mask.tiff
Baotou,dataset/urban_patches/urban_LC81270322019241LGN00_Baotou_3_patch.tiff,dataset/urban_masks/urban_LC81270322019241LGN00_Baotou_3_mask.tiff
Baotou,dataset/urban_patches/urban_LC81270322019273LGN00_Baotou_0_patch.tiff,dataset/urban_masks/urban_LC81270322019273LGN00_Baotou_0_mask.tiff
Baotou,dataset/urban_patches/urban_LC81270322019273LGN00_Baotou_1_patch.tiff,dataset/urban_masks/urban_LC81270322019273LGN00_Baotou_1_mask.tiff
Baotou,dataset/urban_patches/urban_LC81270322019273LGN00_Baotou_2_patch.tiff,dataset/urban_masks/urban_LC81270322019273LGN00_Baotou_2_mask.tiff
Baotou,dataset/urban_patches/urban_LC81270322019273LGN00_Baotou_3_patch.tiff,dataset/urban_masks/urban_LC81270322019273LGN00_Baotou_3_mask.tiff
Hohhot,dataset/urban_patches/urban_LC81270322019273LGN00_Hohhot_0_patch.tiff,dataset/urban_masks/urban_LC81270322019273LGN00_Hohhot_0_mask.tiff
Hohhot,dataset/urban_patches/urban_LC81270322019273LGN00_Hohhot_1_patch.tiff,dataset/urban_masks/urban_LC81270322019273LGN00_Hohhot_1_mask.tiff
Yulinshi,dataset/urban_patches/urban_LC81270332019241LGN00_Yulinshi_1_patch.tiff,dataset/urban_masks/urban_LC81270332019241LGN00_Yulinshi_1_mask.tiff
Yulinshi,dataset/urban_patches/urban_LC81270332019241LGN00_Yulinshi_2_patch.tiff,dataset/urban_masks/urban_LC81270332019241LGN00_Yulinshi_2_mask.tiff
Yan’an,dataset/urban_patches/urban_LC81270342019225LGN00_Yan’an_0_patch.tiff,dataset/urban_masks/urban_LC81270342019225LGN00_Yan’an_0_mask.tiff
Yulinshi,dataset/urban_patches/urban_LC81270342019241LGN00_Yulinshi_0_patch.tiff,dataset/urban_masks/urban_LC81270342019241LGN00_Yulinshi_0_mask.tiff
Yan’an,dataset/urban_patches/urban_LC81270352019225LGN00_Yan’an_0_patch.tiff,dataset/urban_masks/urban_LC81270352019225LGN00_Yan’an_0_mask.tiff
Yan’an,dataset/urban_patches/urban_LC81270352019241LGN00_Yan’an_0_patch.tiff,dataset/urban_masks/urban_LC81270352019241LGN00_Yan’an_0_mask.tiff
Xianyang,dataset/urban_patches/urban_LC81270362019225LGN00_Xianyang_1_patch.tiff,dataset/urban_masks/urban_LC81270362019225LGN00_Xianyang_1_mask.tiff
Xianyang,dataset/urban_patches/urban_LC81270362019225LGN00_Xianyang_2_patch.tiff,dataset/urban_masks/urban_LC81270362019225LGN00_Xianyang_2_mask.tiff
